confirmed,deaths,recovered,month,day
50.0,0.0,10.0,4,29
50.0,0.0,10.0,4,30
72.0,0.0,10.0,5,1
72.0,0.0,10.0,5,2
72.0,0.0,10.0,5,3
85.0,0.0,10.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
0.0,0.0,0.0,3,2
0.0,0.0,0.0,3,3
0.0,0.0,0.0,3,4
0.0,0.0,0.0,3,5
0.0,0.0,0.0,3,6
0.0,0.0,0.0,3,7
0.0,0.0,0.0,3,8
0.0,0.0,0.0,3,9
0.0,0.0,0.0,3,10
0.0,0.0,0.0,3,11
0.0,0.0,0.0,3,12
0.0,0.0,0.0,3,13
0.0,0.0,0.0,3,14
0.0,0.0,0.0,3,15
0.0,0.0,0.0,3,16
0.0,0.0,0.0,3,17
0.0,0.0,0.0,3,18
1.0,0.0,0.0,3,19
1.0,0.0,0.0,3,20
1.0,0.0,0.0,3,21
1.0,0.0,0.0,3,22
1.0,0.0,0.0,3,23
3.0,0.0,0.0,3,24
3.0,0.0,0.0,3,25
3.0,0.0,0.0,3,26
3.0,0.0,0.0,3,27
3.0,0.0,0.0,3,28
3.0,0.0,0.0,3,29
5.0,0.0,0.0,3,30
7.0,0.0,0.0,3,31
7.0,0.0,0.0,4,1
8.0,0.0,0.0,4,2
8.0,0.0,0.0,4,3
9.0,0.0,0.0,4,4
9.0,0.0,0.0,4,5
9.0,0.0,0.0,4,6
10.0,0.0,2.0,4,7
10.0,0.0,2.0,4,8
11.0,0.0,2.0,4,9
11.0,0.0,2.0,4,10
11.0,0.0,2.0,4,11
18.0,0.0,2.0,4,12
23.0,0.0,2.0,4,13
23.0,0.0,2.0,4,14
23.0,0.0,2.0,4,15
27.0,0.0,5.0,4,16
27.0,0.0,5.0,4,17
33.0,0.0,8.0,4,18
33.0,0.0,8.0,4,19
33.0,0.0,8.0,4,20
33.0,0.0,8.0,4,21
33.0,0.0,8.0,4,22
33.0,0.0,8.0,4,23
40.0,0.0,8.0,4,24
46.0,0.0,15.0,4,25
46.0,0.0,15.0,4,26
46.0,0.0,15.0,4,27
52.0,2.0,19.0,4,28
52.0,2.0,19.0,4,29
73.0,5.0,33.0,4,30
73.0,5.0,33.0,5,1
117.0,10.0,39.0,5,2
117.0,10.0,39.0,5,3
117.0,10.0,39.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
0.0,0.0,0.0,3,2
1.0,0.0,0.0,3,3
1.0,0.0,0.0,3,4
4.0,0.0,0.0,3,5
4.0,0.0,0.0,3,6
4.0,0.0,0.0,3,7
8.0,0.0,0.0,3,8
8.0,0.0,0.0,3,9
13.0,0.0,0.0,3,10
23.0,0.0,0.0,3,11
23.0,0.0,0.0,3,12
43.0,0.0,0.0,3,13
61.0,0.0,0.0,3,14
74.0,0.0,0.0,3,15
155.0,0.0,0.0,3,16
201.0,0.0,0.0,3,17
238.0,0.0,0.0,3,18
238.0,0.0,0.0,3,19
434.0,0.0,6.0,3,20
537.0,0.0,6.0,3,21
632.0,1.0,8.0,3,22
746.0,2.0,8.0,3,23
922.0,2.0,17.0,3,24
1142.0,3.0,22.0,3,25
1306.0,4.0,22.0,3,26
1610.0,5.0,43.0,3,27
1909.0,6.0,61.0,3,28
2139.0,7.0,75.0,3,29
2449.0,8.0,156.0,3,30
2738.0,12.0,156.0,3,31
3031.0,16.0,234.0,4,1
3404.0,18.0,335.0,4,2
3737.0,22.0,427.0,4,3
4161.0,27.0,528.0,4,4
4471.0,34.0,618.0,4,5
4815.0,37.0,728.0,4,6
5116.0,43.0,898.0,4,7
5546.0,48.0,1115.0,4,8
5972.0,57.0,1274.0,4,9
6501.0,65.0,1571.0,4,10
6927.0,73.0,1864.0,4,11
7213.0,80.0,2059.0,4,12
7525.0,82.0,2367.0,4,13
7917.0,92.0,2646.0,4,14
8273.0,94.0,2937.0,4,15
8807.0,105.0,3299.0,4,16
9252.0,116.0,3621.0,4,17
9730.0,126.0,4035.0,4,18
10088.0,133.0,4338.0,4,19
10507.0,139.0,4676.0,4,20
10832.0,147.0,4969.0,4,21
11296.0,160.0,5386.0,4,22
11812.0,168.0,5804.0,4,23
12306.0,174.0,6327.0,4,24
12858.0,181.0,6746.0,4,25
13331.0,189.0,7024.0,4,26
13813.0,198.0,7327.0,4,27
14365.0,207.0,7710.0,4,28
14885.0,216.0,8057.0,4,29
16023.0,227.0,8580.0,4,30
17008.0,234.0,9018.0,5,1
18435.0,247.0,9572.0,5,2
19663.0,260.0,10041.0,5,3
20643.0,270.0,10415.0,5,4
1.0,0.0,0.0,1,22
9.0,0.0,0.0,1,23
15.0,0.0,0.0,1,24
39.0,0.0,0.0,1,25
60.0,0.0,0.0,1,26
70.0,0.0,0.0,1,27
106.0,0.0,0.0,1,28
152.0,0.0,2.0,1,29
200.0,0.0,2.0,1,30
237.0,0.0,3.0,1,31
297.0,0.0,5.0,2,1
340.0,0.0,7.0,2,2
408.0,0.0,14.0,2,3
480.0,0.0,20.0,2,4
530.0,0.0,23.0,2,5
591.0,0.0,34.0,2,6
665.0,0.0,47.0,2,7
733.0,0.0,59.0,2,8
779.0,1.0,72.0,2,9
830.0,3.0,88.0,2,10
860.0,4.0,105.0,2,11
889.0,4.0,127.0,2,12
910.0,5.0,157.0,2,13
934.0,6.0,193.0,2,14
950.0,6.0,221.0,2,15
962.0,6.0,255.0,2,16
973.0,6.0,280.0,2,17
982.0,6.0,361.0,2,18
986.0,6.0,413.0,2,19
987.0,6.0,474.0,2,20
988.0,6.0,539.0,2,21
989.0,6.0,597.0,2,22
989.0,6.0,637.0,2,23
989.0,6.0,663.0,2,24
989.0,6.0,712.0,2,25
989.0,6.0,744.0,2,26
989.0,6.0,792.0,2,27
990.0,6.0,821.0,2,28
990.0,6.0,868.0,2,29
990.0,6.0,873.0,3,1
990.0,6.0,917.0,3,2
990.0,6.0,936.0,3,3
990.0,6.0,956.0,3,4
990.0,6.0,970.0,3,5
990.0,6.0,979.0,3,6
990.0,6.0,979.0,3,7
990.0,6.0,984.0,3,8
990.0,6.0,984.0,3,9
990.0,6.0,984.0,3,10
990.0,6.0,984.0,3,11
990.0,6.0,984.0,3,12
990.0,6.0,984.0,3,13
990.0,6.0,984.0,3,14
990.0,6.0,984.0,3,15
990.0,6.0,984.0,3,16
990.0,6.0,984.0,3,17
990.0,6.0,984.0,3,18
990.0,6.0,984.0,3,19
990.0,6.0,984.0,3,20
990.0,6.0,984.0,3,21
990.0,6.0,984.0,3,22
990.0,6.0,984.0,3,23
990.0,6.0,984.0,3,24
990.0,6.0,984.0,3,25
990.0,6.0,984.0,3,26
990.0,6.0,984.0,3,27
990.0,6.0,984.0,3,28
990.0,6.0,984.0,3,29
990.0,6.0,984.0,3,30
990.0,6.0,984.0,3,31
990.0,6.0,984.0,4,1
990.0,6.0,984.0,4,2
990.0,6.0,984.0,4,3
990.0,6.0,984.0,4,4
990.0,6.0,984.0,4,5
990.0,6.0,984.0,4,6
990.0,6.0,984.0,4,7
990.0,6.0,984.0,4,8
991.0,6.0,984.0,4,9
991.0,6.0,984.0,4,10
991.0,6.0,984.0,4,11
991.0,6.0,984.0,4,12
991.0,6.0,984.0,4,13
991.0,6.0,984.0,4,14
991.0,6.0,984.0,4,15
991.0,6.0,984.0,4,16
991.0,6.0,984.0,4,17
991.0,6.0,984.0,4,18
991.0,6.0,984.0,4,19
991.0,6.0,984.0,4,20
991.0,6.0,984.0,4,21
991.0,6.0,984.0,4,22
991.0,6.0,984.0,4,23
991.0,6.0,985.0,4,24
991.0,6.0,985.0,4,25
991.0,6.0,985.0,4,26
991.0,6.0,985.0,4,27
991.0,6.0,985.0,4,28
991.0,6.0,985.0,4,29
991.0,6.0,985.0,4,30
991.0,6.0,985.0,5,1
991.0,6.0,985.0,5,2
991.0,6.0,985.0,5,3
991.0,6.0,985.0,5,4
14.0,0.0,0.0,1,22
22.0,0.0,0.0,1,23
36.0,0.0,1.0,1,24
41.0,0.0,2.0,1,25
68.0,0.0,2.0,1,26
80.0,1.0,2.0,1,27
91.0,1.0,4.0,1,28
111.0,1.0,4.0,1,29
114.0,1.0,4.0,1,30
139.0,1.0,5.0,1,31
168.0,1.0,9.0,2,1
191.0,1.0,9.0,2,2
212.0,1.0,12.0,2,3
228.0,1.0,23.0,2,4
253.0,1.0,24.0,2,5
274.0,1.0,31.0,2,6
297.0,1.0,33.0,2,7
315.0,2.0,34.0,2,8
326.0,2.0,37.0,2,9
337.0,2.0,44.0,2,10
342.0,3.0,48.0,2,11
352.0,3.0,56.0,2,12
366.0,3.0,69.0,2,13
372.0,3.0,80.0,2,14
375.0,4.0,98.0,2,15
380.0,4.0,108.0,2,16
381.0,4.0,114.0,2,17
387.0,4.0,122.0,2,18
393.0,4.0,145.0,2,19
395.0,4.0,153.0,2,20
396.0,4.0,169.0,2,21
399.0,4.0,178.0,2,22
399.0,4.0,189.0,2,23
399.0,4.0,198.0,2,24
400.0,4.0,215.0,2,25
400.0,4.0,235.0,2,26
410.0,5.0,248.0,2,27
410.0,7.0,257.0,2,28
411.0,8.0,271.0,2,29
413.0,8.0,276.0,3,1
414.0,8.0,282.0,3,2
414.0,8.0,288.0,3,3
418.0,8.0,297.0,3,4
418.0,8.0,297.0,3,5
422.0,8.0,299.0,3,6
426.0,8.0,303.0,3,7
428.0,8.0,308.0,3,8
428.0,8.0,315.0,3,9
429.0,8.0,320.0,3,10
435.0,8.0,326.0,3,11
435.0,8.0,334.0,3,12
436.0,8.0,342.0,3,13
437.0,8.0,349.0,3,14
442.0,8.0,353.0,3,15
452.0,8.0,360.0,3,16
456.0,8.0,369.0,3,17
469.0,8.0,378.0,3,18
480.0,8.0,380.0,3,19
491.0,8.0,390.0,3,20
504.0,8.0,396.0,3,21
522.0,8.0,400.0,3,22
537.0,8.0,400.0,3,23
558.0,8.0,401.0,3,24
561.0,8.0,403.0,3,25
566.0,8.0,406.0,3,26
569.0,8.0,408.0,3,27
573.0,8.0,410.0,3,28
577.0,8.0,412.0,3,29
577.0,8.0,415.0,3,30
580.0,8.0,418.0,3,31
580.0,8.0,418.0,4,1
582.0,8.0,424.0,4,2
584.0,8.0,434.0,4,3
585.0,8.0,438.0,4,4
586.0,8.0,441.0,4,5
587.0,8.0,443.0,4,6
587.0,8.0,448.0,4,7
588.0,8.0,455.0,4,8
588.0,8.0,464.0,4,9
588.0,8.0,469.0,4,10
589.0,8.0,474.0,4,11
589.0,8.0,479.0,4,12
589.0,8.0,484.0,4,13
589.0,8.0,491.0,4,14
590.0,8.0,495.0,4,15
593.0,8.0,503.0,4,16
593.0,8.0,509.0,4,17
593.0,8.0,509.0,4,18
593.0,8.0,510.0,4,19
593.0,8.0,514.0,4,20
593.0,8.0,516.0,4,21
593.0,8.0,518.0,4,22
593.0,8.0,524.0,4,23
593.0,8.0,525.0,4,24
593.0,8.0,525.0,4,25
593.0,9.0,525.0,4,26
593.0,9.0,536.0,4,27
593.0,9.0,538.0,4,28
593.0,9.0,542.0,4,29
593.0,9.0,547.0,4,30
593.0,9.0,547.0,5,1
593.0,9.0,547.0,5,2
593.0,9.0,553.0,5,3
593.0,9.0,554.0,5,4
6.0,0.0,0.0,1,22
9.0,0.0,0.0,1,23
27.0,0.0,0.0,1,24
57.0,0.0,0.0,1,25
75.0,0.0,0.0,1,26
110.0,0.0,0.0,1,27
132.0,0.0,0.0,1,28
147.0,0.0,1.0,1,29
182.0,0.0,1.0,1,30
211.0,0.0,1.0,1,31
247.0,1.0,3.0,2,1
300.0,2.0,7.0,2,2
337.0,2.0,9.0,2,3
366.0,2.0,9.0,2,4
389.0,2.0,15.0,2,5
411.0,2.0,24.0,2,6
426.0,2.0,31.0,2,7
428.0,2.0,39.0,2,8
468.0,2.0,51.0,2,9
486.0,2.0,66.0,2,10
505.0,3.0,79.0,2,11
518.0,3.0,102.0,2,12
529.0,4.0,128.0,2,13
537.0,5.0,152.0,2,14
544.0,5.0,184.0,2,15
551.0,5.0,207.0,2,16
553.0,5.0,225.0,2,17
555.0,5.0,254.0,2,18
560.0,5.0,274.0,2,19
567.0,6.0,299.0,2,20
572.0,6.0,316.0,2,21
573.0,6.0,328.0,2,22
575.0,6.0,335.0,2,23
576.0,6.0,349.0,2,24
576.0,6.0,372.0,2,25
576.0,6.0,384.0,2,26
576.0,6.0,401.0,2,27
576.0,6.0,422.0,2,28
576.0,6.0,438.0,2,29
576.0,6.0,450.0,3,1
576.0,6.0,469.0,3,2
576.0,6.0,490.0,3,3
576.0,6.0,502.0,3,4
576.0,6.0,512.0,3,5
576.0,6.0,513.0,3,6
576.0,6.0,526.0,3,7
576.0,6.0,527.0,3,8
576.0,6.0,542.0,3,9
576.0,6.0,547.0,3,10
576.0,6.0,554.0,3,11
576.0,6.0,564.0,3,12
576.0,6.0,566.0,3,13
576.0,6.0,569.0,3,14
576.0,6.0,570.0,3,15
576.0,6.0,570.0,3,16
576.0,6.0,570.0,3,17
576.0,6.0,570.0,3,18
576.0,6.0,570.0,3,19
576.0,6.0,570.0,3,20
576.0,6.0,570.0,3,21
577.0,6.0,570.0,3,22
578.0,6.0,570.0,3,23
578.0,6.0,570.0,3,24
578.0,6.0,570.0,3,25
578.0,6.0,570.0,3,26
578.0,6.0,570.0,3,27
578.0,6.0,570.0,3,28
579.0,6.0,570.0,3,29
579.0,6.0,570.0,3,30
579.0,6.0,570.0,3,31
579.0,6.0,570.0,4,1
579.0,6.0,570.0,4,2
579.0,6.0,570.0,4,3
579.0,6.0,570.0,4,4
579.0,6.0,570.0,4,5
579.0,6.0,570.0,4,6
579.0,6.0,570.0,4,7
579.0,6.0,570.0,4,8
579.0,6.0,570.0,4,9
579.0,6.0,570.0,4,10
579.0,6.0,570.0,4,11
579.0,6.0,570.0,4,12
579.0,6.0,570.0,4,13
579.0,6.0,570.0,4,14
579.0,6.0,570.0,4,15
579.0,6.0,570.0,4,16
579.0,6.0,570.0,4,17
579.0,6.0,570.0,4,18
579.0,6.0,570.0,4,19
579.0,6.0,570.0,4,20
579.0,6.0,570.0,4,21
579.0,6.0,570.0,4,22
579.0,6.0,573.0,4,23
579.0,6.0,573.0,4,24
579.0,6.0,573.0,4,25
579.0,6.0,573.0,4,26
579.0,6.0,573.0,4,27
579.0,6.0,573.0,4,28
579.0,6.0,573.0,4,29
579.0,6.0,573.0,4,30
579.0,6.0,573.0,5,1
579.0,6.0,573.0,5,2
579.0,6.0,573.0,5,3
579.0,6.0,573.0,5,4
1.0,0.0,0.0,1,22
5.0,0.0,0.0,1,23
10.0,0.0,0.0,1,24
18.0,0.0,0.0,1,25
35.0,0.0,0.0,1,26
59.0,0.0,0.0,1,27
80.0,0.0,0.0,1,28
84.0,0.0,0.0,1,29
101.0,0.0,0.0,1,30
120.0,0.0,0.0,1,31
144.0,0.0,0.0,2,1
159.0,0.0,0.0,2,2
179.0,0.0,1.0,2,3
194.0,0.0,3.0,2,4
205.0,0.0,11.0,2,5
215.0,0.0,14.0,2,6
224.0,0.0,20.0,2,7
239.0,0.0,24.0,2,8
250.0,0.0,35.0,2,9
261.0,0.0,39.0,2,10
267.0,0.0,45.0,2,11
272.0,0.0,53.0,2,12
279.0,0.0,57.0,2,13
281.0,0.0,63.0,2,14
285.0,0.0,71.0,2,15
287.0,0.0,82.0,2,16
290.0,0.0,90.0,2,17
292.0,0.0,93.0,2,18
293.0,0.0,112.0,2,19
293.0,1.0,126.0,2,20
293.0,1.0,149.0,2,21
293.0,1.0,162.0,2,22
293.0,1.0,170.0,2,23
293.0,1.0,183.0,2,24
294.0,1.0,199.0,2,25
294.0,1.0,218.0,2,26
296.0,1.0,228.0,2,27
296.0,1.0,235.0,2,28
296.0,1.0,243.0,2,29
296.0,1.0,247.0,3,1
296.0,1.0,255.0,3,2
296.0,1.0,260.0,3,3
296.0,1.0,270.0,3,4
296.0,1.0,277.0,3,5
296.0,1.0,284.0,3,6
296.0,1.0,295.0,3,7
296.0,1.0,295.0,3,8
296.0,1.0,295.0,3,9
296.0,1.0,295.0,3,10
296.0,1.0,295.0,3,11
296.0,1.0,295.0,3,12
296.0,1.0,295.0,3,13
296.0,1.0,295.0,3,14
296.0,1.0,295.0,3,15
296.0,1.0,295.0,3,16
296.0,1.0,295.0,3,17
296.0,1.0,295.0,3,18
296.0,1.0,295.0,3,19
299.0,1.0,295.0,3,20
303.0,1.0,295.0,3,21
313.0,1.0,295.0,3,22
313.0,1.0,295.0,3,23
318.0,1.0,295.0,3,24
322.0,1.0,295.0,3,25
328.0,1.0,295.0,3,26
331.0,1.0,295.0,3,27
337.0,1.0,295.0,3,28
338.0,1.0,295.0,3,29
340.0,1.0,295.0,3,30
343.0,1.0,295.0,3,31
345.0,1.0,298.0,4,1
345.0,1.0,299.0,4,2
349.0,1.0,300.0,4,3
350.0,1.0,301.0,4,4
350.0,1.0,303.0,4,5
350.0,1.0,305.0,4,6
351.0,1.0,305.0,4,7
351.0,1.0,308.0,4,8
351.0,1.0,308.0,4,9
351.0,1.0,311.0,4,10
351.0,1.0,317.0,4,11
352.0,1.0,321.0,4,12
352.0,1.0,325.0,4,13
353.0,1.0,329.0,4,14
353.0,1.0,331.0,4,15
353.0,1.0,333.0,4,16
354.0,1.0,334.0,4,17
355.0,1.0,336.0,4,18
355.0,1.0,339.0,4,19
355.0,1.0,339.0,4,20
355.0,1.0,341.0,4,21
355.0,1.0,342.0,4,22
355.0,1.0,346.0,4,23
355.0,1.0,349.0,4,24
355.0,1.0,349.0,4,25
355.0,1.0,349.0,4,26
355.0,1.0,349.0,4,27
355.0,1.0,352.0,4,28
355.0,1.0,353.0,4,29
356.0,1.0,353.0,4,30
356.0,1.0,353.0,5,1
356.0,1.0,353.0,5,2
356.0,1.0,353.0,5,3
356.0,1.0,353.0,5,4
0.0,0.0,0.0,1,22
2.0,0.0,0.0,1,23
2.0,0.0,0.0,1,24
4.0,0.0,0.0,1,25
7.0,0.0,0.0,1,26
14.0,0.0,0.0,1,27
19.0,0.0,0.0,1,28
24.0,0.0,0.0,1,29
26.0,0.0,0.0,1,30
29.0,0.0,0.0,1,31
40.0,0.0,0.0,2,1
51.0,0.0,3.0,2,2
55.0,0.0,3.0,2,3
57.0,0.0,4.0,2,4
62.0,0.0,6.0,2,5
62.0,0.0,6.0,2,6
67.0,0.0,9.0,2,7
79.0,1.0,12.0,2,8
83.0,2.0,16.0,2,9
83.0,2.0,17.0,2,10
86.0,2.0,24.0,2,11
87.0,2.0,31.0,2,12
90.0,2.0,39.0,2,13
90.0,2.0,39.0,2,14
90.0,2.0,49.0,2,15
90.0,2.0,54.0,2,16
91.0,2.0,58.0,2,17
91.0,2.0,62.0,2,18
91.0,2.0,65.0,2,19
91.0,2.0,71.0,2,20
91.0,2.0,76.0,2,21
91.0,2.0,76.0,2,22
91.0,2.0,78.0,2,23
91.0,2.0,80.0,2,24
91.0,2.0,80.0,2,25
91.0,2.0,81.0,2,26
91.0,2.0,81.0,2,27
91.0,2.0,82.0,2,28
91.0,2.0,82.0,2,29
91.0,2.0,84.0,3,1
91.0,2.0,85.0,3,2
91.0,2.0,86.0,3,3
91.0,2.0,87.0,3,4
102.0,2.0,87.0,3,5
119.0,2.0,87.0,3,6
120.0,2.0,87.0,3,7
124.0,2.0,87.0,3,8
124.0,2.0,88.0,3,9
125.0,2.0,88.0,3,10
127.0,2.0,88.0,3,11
127.0,2.0,88.0,3,12
127.0,2.0,88.0,3,13
129.0,2.0,89.0,3,14
133.0,2.0,91.0,3,15
133.0,2.0,91.0,3,16
133.0,2.0,91.0,3,17
133.0,2.0,91.0,3,18
134.0,2.0,91.0,3,19
134.0,2.0,98.0,3,20
134.0,2.0,113.0,3,21
136.0,2.0,114.0,3,22
136.0,2.0,114.0,3,23
136.0,2.0,119.0,3,24
136.0,2.0,119.0,3,25
136.0,2.0,121.0,3,26
136.0,2.0,123.0,3,27
136.0,2.0,125.0,3,28
138.0,2.0,125.0,3,29
138.0,2.0,125.0,3,30
138.0,2.0,125.0,3,31
138.0,2.0,127.0,4,1
138.0,2.0,127.0,4,2
138.0,2.0,127.0,4,3
138.0,2.0,131.0,4,4
138.0,2.0,131.0,4,5
139.0,2.0,132.0,4,6
139.0,2.0,132.0,4,7
139.0,2.0,133.0,4,8
139.0,2.0,135.0,4,9
139.0,2.0,135.0,4,10
139.0,2.0,135.0,4,11
139.0,2.0,135.0,4,12
139.0,2.0,135.0,4,13
139.0,2.0,136.0,4,14
139.0,2.0,136.0,4,15
139.0,2.0,137.0,4,16
139.0,2.0,137.0,4,17
139.0,2.0,137.0,4,18
139.0,2.0,137.0,4,19
139.0,2.0,137.0,4,20
139.0,2.0,137.0,4,21
139.0,2.0,137.0,4,22
139.0,2.0,137.0,4,23
139.0,2.0,137.0,4,24
139.0,2.0,137.0,4,25
139.0,2.0,137.0,4,26
139.0,2.0,137.0,4,27
139.0,2.0,137.0,4,28
139.0,2.0,137.0,4,29
139.0,2.0,137.0,4,30
139.0,2.0,137.0,5,1
139.0,2.0,137.0,5,2
139.0,2.0,137.0,5,3
139.0,2.0,137.0,5,4
26.0,0.0,0.0,1,22
32.0,0.0,2.0,1,23
53.0,0.0,2.0,1,24
78.0,0.0,2.0,1,25
111.0,0.0,2.0,1,26
151.0,0.0,4.0,1,27
207.0,0.0,4.0,1,28
277.0,0.0,5.0,1,29
354.0,0.0,10.0,1,30
436.0,0.0,11.0,1,31
535.0,0.0,14.0,2,1
632.0,0.0,15.0,2,2
725.0,0.0,21.0,2,3
813.0,0.0,30.0,2,4
895.0,0.0,49.0,2,5
970.0,0.0,69.0,2,6
1034.0,1.0,88.0,2,7
1095.0,1.0,112.0,2,8
1131.0,1.0,141.0,2,9
1159.0,1.0,167.0,2,10
1177.0,1.0,212.0,2,11
1219.0,1.0,275.0,2,12
1241.0,2.0,314.0,2,13
1261.0,2.0,362.0,2,14
1294.0,2.0,410.0,2,15
1316.0,2.0,465.0,2,16
1322.0,4.0,524.0,2,17
1328.0,4.0,565.0,2,18
1331.0,5.0,606.0,2,19
1332.0,5.0,642.0,2,20
1333.0,5.0,690.0,2,21
1339.0,5.0,728.0,2,22
1342.0,6.0,755.0,2,23
1345.0,6.0,786.0,2,24
1347.0,7.0,822.0,2,25
1347.0,7.0,851.0,2,26
1347.0,7.0,890.0,2,27
1348.0,7.0,935.0,2,28
1349.0,7.0,983.0,2,29
1349.0,7.0,1016.0,3,1
1350.0,7.0,1059.0,3,2
1350.0,7.0,1101.0,3,3
1350.0,7.0,1133.0,3,4
1351.0,7.0,1181.0,3,5
1352.0,7.0,1216.0,3,6
1352.0,7.0,1237.0,3,7
1352.0,7.0,1256.0,3,8
1352.0,8.0,1260.0,3,9
1353.0,8.0,1274.0,3,10
1356.0,8.0,1282.0,3,11
1356.0,8.0,1289.0,3,12
1356.0,8.0,1296.0,3,13
1356.0,8.0,1299.0,3,14
1360.0,8.0,1304.0,3,15
1361.0,8.0,1306.0,3,16
1364.0,8.0,1307.0,3,17
1370.0,8.0,1313.0,3,18
1378.0,8.0,1318.0,3,19
1395.0,8.0,1323.0,3,20
1400.0,8.0,1325.0,3,21
1413.0,8.0,1329.0,3,22
1415.0,8.0,1332.0,3,23
1428.0,8.0,1333.0,3,24
1433.0,8.0,1336.0,3,25
1448.0,8.0,1336.0,3,26
1456.0,8.0,1337.0,3,27
1467.0,8.0,1341.0,3,28
1475.0,8.0,1349.0,3,29
1484.0,8.0,1351.0,3,30
1494.0,8.0,1356.0,3,31
1501.0,8.0,1357.0,4,1
1507.0,8.0,1365.0,4,2
1514.0,8.0,1368.0,4,3
1516.0,8.0,1378.0,4,4
1524.0,8.0,1387.0,4,5
1532.0,8.0,1395.0,4,6
1533.0,8.0,1401.0,4,7
1536.0,8.0,1411.0,4,8
1539.0,8.0,1423.0,4,9
1544.0,8.0,1434.0,4,10
1548.0,8.0,1437.0,4,11
1552.0,8.0,1443.0,4,12
1555.0,8.0,1454.0,4,13
1564.0,8.0,1458.0,4,14
1566.0,8.0,1462.0,4,15
1571.0,8.0,1471.0,4,16
1577.0,8.0,1475.0,4,17
1579.0,8.0,1482.0,4,18
1580.0,8.0,1490.0,4,19
1581.0,8.0,1494.0,4,20
1582.0,8.0,1501.0,4,21
1582.0,8.0,1511.0,4,22
1585.0,8.0,1528.0,4,23
1585.0,8.0,1534.0,4,24
1586.0,8.0,1542.0,4,25
1587.0,8.0,1542.0,4,26
1587.0,8.0,1547.0,4,27
1588.0,8.0,1554.0,4,28
1588.0,8.0,1557.0,4,29
1588.0,8.0,1565.0,4,30
1588.0,8.0,1565.0,5,1
1588.0,8.0,1567.0,5,2
1588.0,8.0,1569.0,5,3
1588.0,8.0,1571.0,5,4
2.0,0.0,0.0,1,22
5.0,0.0,0.0,1,23
23.0,0.0,0.0,1,24
23.0,0.0,0.0,1,25
36.0,0.0,0.0,1,26
46.0,0.0,0.0,1,27
51.0,0.0,2.0,1,28
58.0,0.0,2.0,1,29
78.0,0.0,2.0,1,30
87.0,0.0,2.0,1,31
100.0,0.0,2.0,2,1
111.0,0.0,2.0,2,2
127.0,0.0,7.0,2,3
139.0,0.0,10.0,2,4
150.0,0.0,13.0,2,5
168.0,0.0,14.0,2,6
172.0,0.0,17.0,2,7
183.0,0.0,17.0,2,8
195.0,1.0,18.0,2,9
210.0,1.0,24.0,2,10
215.0,1.0,33.0,2,11
222.0,1.0,32.0,2,12
