new_cases,total_cases,total_deaths,new_deaths
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,3,0,0
0,3,0,0
1,4,0,0
0,4,0,0
1,5,0,0
2,7,0,0
3,10,0,0
3,13,0,0
3,16,0,0
2,18,0,0
0,18,0,0
0,18,0,0
6,24,0,0
4,28,0,0
2,30,0,0
3,33,0,0
7,40,0,0
3,43,0,0
2,45,0,0
2,47,0,0
3,50,0,0
8,58,0,0
9,67,0,0
5,72,0,0
3,75,0,0
2,77,0,0
4,81,0,0
3,84,0,0
1,85,0,0
1,86,0,0
3,89,0,0
0,89,0,0
1,90,0,0
1,91,0,0
2,93,0,0
3,96,0,0
2,98,0,0
4,102,0,0
4,106,0,0
2,108,0,0
2,110,0,0
2,112,0,0
5,117,0,0
13,130,0,0
8,138,0,0
12,150,0,0
10,160,0,0
6,166,0,0
12,178,0,0
9,187,0,0
13,200,0,0
14,214,0,0
12,226,0,0
17,243,0,0
23,266,0,0
47,313,0,0
32,345,0,0
40,385,0,0
47,432,2,2
23,455,2,0
54,509,2,0
49,558,2,0
10,568,2,0
26,594,2,0
138,732,2,0
71,803,3,1
41,844,3,0
0,844,3,0
35,879,3,0
121,1000,4,1
49,1049,5,1
65,1114,5,0
75,1189,6,1
120,1309,6,0
66,1375,6,0
106,1481,6,0
142,1623,6,0
286,1909,6,0
0,1909,6,0
390,2299,8,2
233,2532,8,0
1,1,0,0
1,2,0,0
0,2,0,0
1,3,0,0
0,3,0,0
0,3,0,0
3,6,0,0
10,16,1,1
7,23,2,1
0,23,2,0
0,23,2,0
2,25,4,2
0,25,4,0
15,40,8,4
0,40,8,0
10,50,8,0
0,50,9,1
0,50,9,0
0,50,9,0
1,1,0,0
2,3,0,0
2,5,0,0
2,7,0,0
3,10,0,0
11,21,0,0
9,30,0,0
14,44,0,0
17,61,0,0
23,84,0,0
13,97,0,0
10,107,0,0
16,123,0,0
14,137,0,0
41,178,0,0
7,185,0,0
6,191,0,0
13,204,0,0
12,216,0,0
10,226,0,0
69,295,0,0
0,295,0,0
41,336,0,0
0,336,0,0
27,363,0,0
37,400,0,0
26,426,0,0
24,450,0,0
21,471,0,0
14,485,0,0
49,534,2,2
47,581,2,0
101,682,2,0
19,701,2,0
14,715,2,0
13,728,2,0
14,742,2,0
1,1,0,0
5,6,0,0
3,9,0,0
3,12,0,0
4,16,0,0
15,31,0,0
26,57,0,0
39,96,0,0
45,141,0,0
40,181,0,0
38,219,0,0
34,253,0,0
22,275,1,1
11,286,1,0
33,319,1,0
22,341,1,0
42,383,1,0
31,414,1,0
28,442,1,0
38,480,3,2
48,528,4,1
49,577,5,1
55,632,9,4
59,691,9,0
39,730,11,2
33,763,11,0
51,814,13,2
27,841,15,2
56,897,16,1
37,934,20,4
43,977,22,2
20,997,28,6
24,1021,30,2
34,1055,36,6
36,1091,40,4
33,1124,43,3
36,1160,45,2
28,1188,50,5
17,1205,53,3
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
1,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
2,5,0,0
0,5,0,0
0,5,0,0
2,7,0,0
0,7,0,0
0,7,0,0
1,8,0,0
0,8,0,0
4,12,1,1
9,21,1,0
0,21,1,0
4,25,2,1
1,1,0,0
1,2,0,0
1,3,0,0
4,7,0,0
6,13,0,0
4,17,0,0
7,24,0,0
0,24,0,0
27,51,0,0
11,62,0,0
23,85,0,0
31,116,0,0
34,150,0,0
55,205,0,0
35,240,0,0
34,274,0,0
128,402,0,0
155,557,0,0
152,709,0,0
218,927,2,2
243,1170,2,0
17,1187,2,0
93,1280,2,0
46,1326,3,1
27,1353,5,2
27,1380,5,0
82,1462,5,0
43,1505,7,2
80,1585,9,2
70,1655,11,2
31,1686,12,1
63,1749,13,1
96,1845,18,5
89,1934,18,0
69,2003,24,6
25,2028,25,1
145,2173,25,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
1,3,0,0
1,4,0,0
0,4,0,0
0,4,0,0
0,4,0,0
3,7,0,0
5,12,0,0
3,15,0,0
0,15,0,0
1,16,0,0
2,18,0,0
5,23,0,0
1,24,0,0
0,24,0,0
1,25,0,0
2,27,0,0
1,28,0,0
0,28,0,0
0,28,0,0
0,28,0,0
0,28,0,0
1,29,0,0
1,30,0,0
1,31,0,0
15,46,0,0
34,80,0,0
75,155,1,1
190,345,2,1
256,601,5,3
161,762,7,2
130,892,8,1
254,1146,11,3
449,1595,12,1
427,2022,13,1
909,2931,16,3
595,3526,17,1
686,4212,22,5
600,4812,28,6
516,5328,32,4
438,5766,35,3
518,6284,42,7
483,6767,44,2
367,7134,50,6
248,7382,51,1
131,7513,54,3
242,7755,60,6
114,7869,66,6
110,7979,67,1
107,8086,72,5
76,8162,75,3
74,8236,75,0
84,8320,81,6
93,8413,86,5
152,8565,91,5
87,8652,100,9
147,8799,103,3
98,8897,104,1
64,8961,113,9
76,9037,120,7
100,9137,126,6
104,9241,131,5
91,9332,139,8
146,9478,144,5
105,9583,152,8
78,9661,158,6
125,9786,163,5
0,9786,163,0
190,9976,169,6
86,10062,174,5
94,10156,177,3
81,10237,183,6
47,10284,186,3
47,10331,192,6
53,10384,200,8
39,10423,204,4
27,10450,208,4
0,10450,208,0
62,10512,214,6
25,10537,217,3
1,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
1,3,0,0
1,4,0,0
0,4,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,3,0,0
4,7,0,0
5,12,0,0
13,25,0,0
9,34,0,0
32,66,0,0
17,83,0,0
31,114,0,0
37,151,0,0
49,200,1,1
61,261,3,2
113,374,5,2
56,430,5,0
159,589,5,0
615,1204,28,23
435,1639,35,7
501,2140,47,12
864,3004,84,37
1227,4231,121,37
1522,5753,136,15
2000,7753,288,152
1438,9191,309,21
1987,11178,491,182
2538,13716,598,107
3431,17147,767,169
2833,19980,1002,235
4946,24926,1326,324
3646,28572,1720,394
4517,33089,2182,462
6584,39673,2696,514
7937,47610,3434,738
8578,56188,4089,655
7871,64059,4858,769
8189,72248,5690,832
6549,78797,6528,838
6398,85195,7340,812
9222,94417,8189,849
7719,102136,9053,864
8102,110238,10003,950
7472,117710,10935,932
7026,124736,11744,809
6023,130759,12418,674
4273,135032,13055,637
5478,140510,13798,743
6180,146690,14555,757
5756,152446,15238,683
4576,157022,15843,605
4830,161852,16353,510
4167,166019,16972,619
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
1,3,0,0
3,6,0,0
5,11,0,0
8,19,0,0
10,29,0,0
13,42,0,0
0,42,0,0
11,53,0,0
13,66,0,0
12,78,0,0
9,87,0,0
10,97,0,0
5,102,0,0
0,102,0,0
4,106,0,0
0,106,0,0
9,115,1,1
5,120,1,0
0,120,1,0
2,122,2,1
21,143,2,0
5,148,3,1
3,151,4,1
8,159,5,1
7,166,5,0
12,178,5,0
7,185,6,1
4,189,7,1
1,190,7,0
7,197,7,0
2,199,7,0
11,210,7,0
1,1,0,0
0,1,1,1
0,1,1,0
0,1,1,0
0,1,1,0
1,2,1,0
0,2,1,0
0,2,1,0
0,2,1,0
0,2,1,0
0,2,1,0
1,3,1,0
0,3,1,0
0,3,1,0
0,3,1,0
2,5,1,0
0,5,1,0
1,6,2,1
1,7,2,0
0,7,2,0
0,7,2,0
0,7,2,0
3,10,2,0
2,12,2,0
0,12,2,0
2,14,2,0
0,14,2,0
0,14,2,0
1,15,2,0
4,19,2,0
0,19,2,0
1,1,0,0
0,1,0,0
4,5,0,0
0,5,0,0
1,6,0,0
2,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
2,10,0,0
0,10,0,0
0,10,0,0
0,10,1,1
0,10,1,0
0,10,1,0
0,10,1,0
0,10,1,0
0,10,1,0
0,10,1,0
0,10,1,0
0,10,1,0
0,10,1,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
3,4,0,0
0,4,0,0
0,4,0,0
0,4,0,0
2,6,0,0
3,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
1,10,0,0
0,10,0,0
2,12,0,0
0,12,0,0
0,12,0,0
2,14,0,0
0,14,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
5,7,0,0
5,12,0,0
1,13,0,0
1,14,0,0
1,15,0,0
9,24,0,0
11,35,0,0
26,61,0,0
76,137,0,0
24,161,0,0
42,203,0,0
45,248,0,0
78,326,0,0
136,462,1,1
158,620,1,0
155,775,1,0
149,924,1,0
108,1032,3,2
89,1121,7,4
46,1167,8,1
134,1301,10,2
122,1423,10,0
200,1623,16,6
123,1746,20,4
160,1906,21,1
110,2016,25,4
256,2272,36,11
238,2510,42,6
296,2806,66,24
240,3046,92,26
401,3447,102,10
253,3700,110,8
328,4028,146,36
407,4435,180,34
512,4947,239,59
519,5466,282,43
612,6078,333,51
365,6443,373,40
387,6830,401,28
376,7206,477,76
487,7693,591,114
726,8419,687,96
722,9141,793,106
544,9685,870,77
466,10151,887,17
332,10483,899,12
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
7,8,0,0
4,12,0,0
6,18,0,0
6,24,0,0
6,30,0,0
7,37,0,0
20,57,0,0
30,87,1,1
122,209,1,0
55,264,1,0
68,332,2,1
42,374,2,0
116,490,3,1
152,642,4,1
212,854,4,0
267,1121,7,3
238,1359,11,4
841,2200,13,2
0,2200,14,1
450,2650,19,5
360,3010,21,2
878,3888,33,12
952,4840,43,10
1237,6077,56,13
894,6971,60,4
1044,8015,66,6
774,8789,86,20
925,9714,103,17
1000,10714,161,58
1390,12104,197,36
1048,13152,235,38
1122,14274,257,22
1138,15412,295,38
696,16108,373,78
962,17070,378,5
1124,18194,432,54
1033,19227,484,52
974,20201,540,56
821,21022,559,19
552,21574,584,25
590,22164,641,57
546,22710,705,64
785,23495,756,51
733,24228,805,49
592,24820,831,26
400,25220,858,27
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
4,5,0,0
0,5,0,0
0,5,0,0
4,9,1,1
1,10,2,1
0,10,2,0
0,10,2,0
6,16,2,0
0,16,2,0
0,16,2,0
3,19,2,0
0,19,2,0
0,19,2,0
0,19,2,0
0,19,2,0
0,19,2,0
6,25,2,0
0,25,2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
2,3,0,0
0,3,0,0
2,5,0,0
2,7,0,0
1,8,0,0
0,8,0,0
1,9,0,0
1,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
1,11,0,0
0,11,0,0
5,16,0,0
1,17,0,0
1,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
2,20,1,1
2,22,1,0
0,22,1,0
2,24,1,0
0,24,1,0
2,26,1,0
0,26,1,0
2,28,1,0
2,30,1,0
1,31,1,0
1,32,1,0
2,34,1,0
5,39,1,0
1,40,1,0
0,40,1,0
1,41,1,0
1,42,1,0
2,44,1,0
1,45,1,0
0,45,1,0
0,45,1,0
3,48,1,0
0,48,1,0
1,49,1,0
4,53,1,0
6,59,1,0
0,59,1,0
8,67,1,0
10,77,1,0
31,108,1,0
0,108,1,0
27,135,2,1
18,153,2,0
12,165,2,0
30,195,2,0
21,216,2,0
19,235,2,0
17,252,2,0
15,267,2,0
16,283,2,0
23,306,5,3
0,306,5,0
16,322,5,0
17,339,5,0
0,339,5,0
16,355,5,0
8,363,5,0
0,363,5,0
10,373,5,0
3,376,5,0
3,379,5,0
1,380,5,0
0,380,5,0
5,385,6,1
3,388,6,0
1,1,0,0
0,1,0,0
2,3,0,0
0,3,0,0
0,3,0,0
3,6,0,0
6,12,0,0
0,12,0,0
0,12,0,0
0,12,0,0
1,13,0,0
0,13,0,0
0,13,1,1
1,14,1,0
5,19,1,0
0,19,1,0
1,20,1,0
1,21,1,0
0,21,1,0
0,21,1,0
1,22,1,0
2,24,1,0
0,24,1,0
1,25,1,0
0,25,1,0
7,32,3,2
0,32,3,0
0,32,3,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
2,4,0,0
0,4,0,0
0,4,0,0
1,5,0,0
0,5,0,0
3,8,0,0
6,14,0,0
0,14,0,0
0,14,0,0
0,14,0,0
5,19,0,0
0,19,0,0
0,19,0,0
0,19,0,0
6,25,0,0
0,25,0,0
0,25,0,0
7,32,0,0
0,32,0,0
0,32,0,0
0,32,0,0
1,33,0,0
0,33,0,0
0,33,0,0
1,34,0,0
0,34,0,0
0,34,0,0
1,35,0,0
0,35,0,0
0,35,0,0
0,35,0,0
0,35,0,0
0,35,0,0
0,35,0,0
2,37,0,0
3,40,0,0
0,40,0,0
0,40,0,0
2,42,0,0
0,42,1,1
1,43,1,0
4,47,1,0
3,50,1,0
9,59,1,0
11,70,1,0
12,82,1,0
0,82,1,0
32,114,1,0
63,177,1,0
0,177,1,0
0,177,1,0
35,212,1,0
154,366,1,0
233,599,1,0
122,721,1,0
106,827,4,3
107,934,4,0
111,1045,4,0
91,1136,5,1
0,1136,5,0
109,1245,6,1
143,1388,7,1
263,1651,10,3
0,1651,10,0
120,1771,12,2
104,1875,15,3
103,1978,19,4
191,2169,23,4
51,2220,26,3
38,2258,26,0
111,2369,30,4
54,2423,32,2
50,2473,33,1
45,2518,35,2
33,2551,38,3
28,2579,40,2
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
8,9,0,0
6,15,0,0
0,15,0,0
3,18,0,0
0,18,0,0
5,23,0,0
1,24,0,0
1,25,1,1
3,28,1,0
2,30,1,0
4,34,1,0
0,34,1,0
2,36,2,1
3,39,2,0
1,40,3,1
1,41,3,0
3,44,3,0
14,58,3,0
7,65,3,0
5,70,3,0
3,73,3,0
3,76,3,0
0,76,3,0
0,76,3,0
1,1,0,0
1,2,0,0
0,2,0,0
2,4,0,0
1,5,0,0
2,7,0,0
2,9,0,0
0,9,0,0
0,9,0,0
40,49,0,0
1,50,0,0
1,51,0,0
6,57,0,0
3,60,1,1
5,65,1,0
1,66,2,1
8,74,2,0
4,78,3,1
7,85,3,0
2,87,3,0
2,89,5,2
8,97,6,1
3,100,6,0
3,103,6,0
1,104,7,1
1,105,8,1
2,107,8,0
0,107,8,0
2,109,8,0
0,109,8,0
3,112,8,0
1,113,8,0
1,1,0,0
1,2,0,0
3,5,0,0
2,7,0,0
6,13,0,0
3,16,0,0
0,16,0,0
2,18,0,0
2,20,0,0
4,24,0,0
5,29,0,0
10,39,0,0
15,54,1,1
6,60,1,0
15,75,3,2
14,89,3,0
25,114,3,0
59,173,5,2
0,173,5,0
54,227,6,1
0,227,6,0
51,278,8,2
34,312,8,0
50,362,9,1
32,394,10,1
61,455,13,3
0,455,13,0
40,495,18,5
58,553,19,1
21,574,22,3
22,596,22,0
27,623,23,1
20,643,25,2
28,671,25,0
14,685,28,3
22,707,31,3
1,1,0,0
1,2,0,0
16,18,0,0
29,47,0,0
51,98,0,0
93,191,1,1
168,359,4,3
311,670,9,5
277,947,21,12
289,1236,30,9
293,1529,37,7
343,1872,44,7
561,2433,59,15
1196,3629,75,16
2069,5698,92,17
1704,7402,108,16
1815,9217,131,23
1610,10827,168,37
2704,13531,214,46
2148,15679,277,63
2456,18135,356,79
2786,20921,425,69
3013,23934,501,76
3135,27069,574,73
3148,30217,649,75
3892,34109,725,76
4117,38226,812,87
4056,42282,908,96
4747,47029,1006,98
5138,52167,1101,95
4789,56956,1198,97
1,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
3,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,1,1
3,8,1,0
0,8,1,0
0,8,1,0
0,8,1,0
1,9,1,0
0,9,1,0
0,9,1,0
1,1,0,0
0,1,0,0
8,9,0,0
0,9,0,0
5,14,0,0
0,14,0,0
0,14,0,0
16,30,0,0
3,33,0,0
0,33,0,0
11,44,0,0
0,44,0,0
1,45,0,0
3,48,0,0
0,48,0,0
4,52,0,0
0,52,0,0
0,52,0,0
1,53,0,0
0,53,0,0
0,53,0,0
0,53,0,0
1,54,0,0
1,1,0,0
2,3,0,0
0,3,0,0
2,5,0,0
9,14,0,0
5,19,2,2
7,26,2,0
0,26,3,1
15,41,3,0
6,47,3,0
26,73,3,0
11,84,3,0
29,113,4,1
43,156,5,1
62,218,5,0
93,311,8,3
107,418,9,1
62,480,11,2
69,549,13,2
245,794,20,7
10,804,20,0
183,987,23,3
109,1096,28,5
155,1251,32,4
68,1319,38,6
143,1462,45,7
206,1668,52,7
224,1892,57,5
311,2203,69,12
308,2511,73,4
266,2777,83,10
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
3,4,0,0
0,4,0,0
0,4,0,0
1,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
2,7,0,0
0,7,0,0
0,7,0,0
1,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
1,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
2,11,0,0
2,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
6,19,0,0
0,19,0,0
2,21,0,0
0,21,0,0
6,27,0,0
2,29,0,0
16,45,0,0
14,59,0,0
15,74,0,0
11,85,0,0
0,85,0,0
1,86,0,0
12,98,0,0
15,113,0,0
0,113,0,0
27,140,0,0
0,140,0,0
13,153,2,2
0,153,2,0
45,198,2,0
50,248,2,0
85,333,2,0
0,333,2,0
72,405,2,0
63,468,2,0
0,468,2,0
143,611,5,3
53,664,6,1
0,664,6,0
360,1024,8,2
0,1024,8,0
481,1505,10,2
294,1799,10,0
277,2076,11,1
283,2359,12,1
300,2659,12,0
331,2990,14,2
370,3360,16,2
376,3736,20,4
387,4123,22,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,3,0,0
0,3,0,0
1,4,0,0
0,4,0,0
4,8,0,0
0,8,0,0
1,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
4,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
3,16,0,0
2,18,0,0
5,23,0,0
13,36,0,0
4,40,0,0
11,51,0,0
34,85,0,0
30,115,1,1
48,163,1,0
43,206,2,1
67,273,3,1
48,321,5,2
52,373,6,1
83,456,6,0
134,590,10,4
117,707,10,0
433,1140,21,11
251,1391,35,14
152,1543,55,20
407,1950,60,5
680,2630,103,43
647,3277,144,41
706,3983,177,33
1035,5018,233,56
665,5683,281,48
967,6650,335,54
1427,8077,422,87
1452,9529,463,41
2129,11658,578,115
2885,14543,759,181
2546,17089,1019,260
2433,19522,1228,209
2619,22141,1408,180
3009,25150,1789,381
4324,29474,2532,743
4244,33718,2921,389
4450,38168,3605,684
3735,41903,4313,708
5903,47806,4934,621
3802,51608,5373,439
3634,55242,6159,786
5491,60733,7097,938
4344,65077,7978,881
5195,70272,8958,980
8719,78991,9875,917
5288,84279,10612,737
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
3,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
3,11,0,0
0,11,0,0
0,11,0,0
1,12,0,0
0,12,0,0
0,12,0,0
0,12,0,0
0,12,0,0
1,13,0,0
0,13,0,0
1,14,0,0
1,15,0,0
0,15,0,0
0,15,0,0
0,15,0,0
0,15,0,0
0,15,0,0
0,15,0,0
1,16,0,0
19,35,0,0
0,35,0,0
0,35,0,0
18,53,0,0
0,53,0,0
6,59,0,0
1,60,0,0
6,66,0,0
3,69,1,1
20,89,2,1
14,103,6,4
22,125,9,3
34,159,11,2
74,233,12,1
105,338,14,2
95,433,17,3
121,554,21,4
200,754,26,5
271,1025,28,2
287,1312,30,2
351,1663,40,10
511,2174,47,7
777,2951,57,10
823,3774,69,12
887,4661,85,16
1766,6427,108,23
2988,9415,150,42
4835,14250,150,0
5374,19624,260,110
7123,26747,340,80
8459,35206,471,131
11236,46442,590,119
8789,55231,801,211
13963,69194,1050,249
16797,85991,1296,246
18695,104686,1707,411
19979,124665,2191,484
18360,143025,2509,318
21595,164620,3170,661
24998,189618,4079,909
27103,216721,5138,1059
28819,245540,6053,915
32425,277965,7157,1104
34272,312237,8501,1344
25398,337635,9647,1146
30561,368196,10989,1342
30613,398809,12895,1906
33323,432132,14817,1922
33901,466033,16690,1873
35527,501560,18777,2087
28391,529951,20608,1831
27620,557571,22108,1500
17,17,0,0
0,17,0,0
0,17,0,0
0,17,0,0
2,19,0,0
3,22,0,0
8,30,0,0
0,30,0,0
0,30,0,0
3,33,0,0
7,40,0,0
0,40,0,0
2,42,1,1
0,42,1,0
3,45,1,0
0,45,1,0
5,50,1,0
0,50,1,0
1,51,1,0
0,51,1,0
6,6,0,0
2,8,0,0
21,29,0,0
21,50,0,0
29,79,0,0
15,94,0,0
16,110,0,0
25,135,0,0
23,158,0,0
4,162,0,0
27,189,0,0
28,217,0,0
21,238,0,0
0,238,0,0
66,304,0,0
5,309,1,1
11,320,1,0
18,338,1,0
0,338,2,1
